Preferred_Name	Name	Source
ENSG00000132002	ENSP00000471798	Ensembl Protein ID
ENSG00000132002	ENSP00000472886	Ensembl Protein ID
ENSG00000132002	3337	Entrez Gene ID
ENSG00000132002	DNAJB1	Gene Name
ENSG00000132002	NP_001287843	RefSeq Protein ID
ENSG00000132002	NP_001300893	RefSeq Protein ID
ENSG00000132002	NP_006136	RefSeq Protein ID
ENSG00000132002	NM_001300914	RefSeq mRNA ID
ENSG00000132002	NM_006145	RefSeq mRNA ID
ENSG00000132002	Hsp40	Synonym
ENSG00000132002	HSPF1	Synonym
ENSG00000132002	RSPH16B	Synonym
ENSG00000132002	Sis1	Synonym
ENSG00000132002	P25685	Uniprot ID
ENSG00000132141	ENSG00000132141	Ensembl Gene ID
ENSG00000132141	ENSP00000327191	Ensembl Protein ID
ENSG00000132141	ENSP00000398044	Ensembl Protein ID
ENSG00000132141	ENSP00000400917	Ensembl Protein ID
ENSG00000132141	ENSP00000462020	Ensembl Protein ID
ENSG00000132141	10693	Entrez Gene ID
ENSG00000132141	CCT6B	Gene Name
ENSG00000132141	NP_001180458	RefSeq Protein ID
ENSG00000132141	NP_001180459	RefSeq Protein ID
ENSG00000132141	NP_006575	RefSeq Protein ID
ENSG00000132141	NM_001193529	RefSeq mRNA ID
ENSG00000132141	NM_001193530	RefSeq mRNA ID
ENSG00000132141	NM_006584	RefSeq mRNA ID
ENSG00000132141	Cctz2	Synonym
ENSG00000132141	TSA303	Synonym
ENSG00000132141	Q92526	Uniprot ID
ENSG00000132274	ENSG00000132274	Ensembl Gene ID
ENSG00000132274	ENSP00000369299	Ensembl Protein ID
ENSG00000132274	ENSP00000388994	Ensembl Protein ID
ENSG00000132274	ENSP00000393250	Ensembl Protein ID
ENSG00000132274	ENSP00000396849	Ensembl Protein ID
ENSG00000132274	ENSP00000400417	Ensembl Protein ID
ENSG00000132274	ENSP00000404204	Ensembl Protein ID
ENSG00000132274	ENSP00000406412	Ensembl Protein ID
ENSG00000132274	ENSP00000409991	Ensembl Protein ID
ENSG00000132274	10346	Entrez Gene ID
ENSG00000132274	TRIM22	Gene Name
ENSG00000132274	NP_001186502	RefSeq Protein ID
ENSG00000132274	NP_006065	RefSeq Protein ID
ENSG00000132274	NM_001199573	RefSeq mRNA ID
ENSG00000132274	NM_006074	RefSeq mRNA ID
ENSG00000132274	GPSTAF50	Synonym
ENSG00000132274	RNF94	Synonym
ENSG00000132274	STAF50	Synonym
ENSG00000132274	Q8IYM9	Uniprot ID
ENSG00000132323	ENSG00000132323	Ensembl Gene ID
ENSG00000132323	ENSP00000254654	Ensembl Protein ID
ENSG00000132323	ENSP00000395301	Ensembl Protein ID
ENSG00000132323	ENSP00000406254	Ensembl Protein ID
ENSG00000132323	ENSP00000477533	Ensembl Protein ID
ENSG00000132323	ENSP00000477542	Ensembl Protein ID
ENSG00000132323	80895	Entrez Gene ID
ENSG00000132323	ILKAP	Gene Name
ENSG00000132323	NP_110395	RefSeq Protein ID
ENSG00000132323	NM_030768	RefSeq mRNA ID
ENSG00000132323	DKFZP434J2031	Synonym
ENSG00000132323	FLJ10181	Synonym
ENSG00000132323	PPM1O	Synonym
ENSG00000132323	Q9H0C8	Uniprot ID
ENSG00000132622	ENSG00000132622	Ensembl Gene ID
ENSG00000132622	ENSP00000254963	Ensembl Protein ID
ENSG00000132622	ENSP00000382608	Ensembl Protein ID
ENSG00000132622	116835	Entrez Gene ID
ENSG00000132622	HSPA12B	Gene Name
ENSG00000132622	NP_001184256	RefSeq Protein ID
ENSG00000132622	NP_001305251	RefSeq Protein ID
ENSG00000132622	NP_443202	RefSeq Protein ID
ENSG00000132622	NM_001197327	RefSeq mRNA ID
ENSG00000132622	NM_001318322	RefSeq mRNA ID
ENSG00000132622	NM_052970	RefSeq mRNA ID
ENSG00000132622	C20orf60	Synonym
ENSG00000132622	dJ1009E24.2	Synonym
ENSG00000132622	Q96MM6	Uniprot ID
ENSG00000132912	ENSG00000132912	Ensembl Gene ID
ENSG00000132912	ENSP00000411251	Ensembl Protein ID
ENSG00000132912	ENSP00000414906	Ensembl Protein ID
ENSG00000132912	ENSP00000416968	Ensembl Protein ID
ENSG00000132912	ENSP00000428987	Ensembl Protein ID
ENSG00000132912	ENSP00000429489	Ensembl Protein ID
ENSG00000132912	ENSP00000430183	Ensembl Protein ID
ENSG00000132912	ENSP00000430993	Ensembl Protein ID
ENSG00000132912	ENSP00000431042	Ensembl Protein ID
ENSG00000132912	ENSP00000487323	Ensembl Protein ID
ENSG00000132912	51164	Entrez Gene ID
ENSG00000132912	DCTN4	Gene Name
ENSG00000132912	NP_001129115	RefSeq Protein ID
ENSG00000132912	NP_001129116	RefSeq Protein ID
ENSG00000132912	NP_057305	RefSeq Protein ID
ENSG00000132912	NM_001135643	RefSeq mRNA ID
ENSG00000132912	NM_001135644	RefSeq mRNA ID
ENSG00000132912	NM_016221	RefSeq mRNA ID
ENSG00000132912	Q9UJW0	Uniprot ID
ENSG00000133056	ENSG00000133056	Ensembl Gene ID
ENSG00000133056	ENSP00000356152	Ensembl Protein ID
ENSG00000133056	ENSP00000356155	Ensembl Protein ID
ENSG00000133056	ENSP00000400561	Ensembl Protein ID
ENSG00000133056	ENSP00000401795	Ensembl Protein ID
ENSG00000133056	ENSP00000409554	Ensembl Protein ID
ENSG00000133056	5287	Entrez Gene ID
ENSG00000133056	PIK3C2B	Gene Name
ENSG00000133056	NP_002637	RefSeq Protein ID
ENSG00000133056	NM_002646	RefSeq mRNA ID
ENSG00000133056	C2-PI3K	Synonym
ENSG00000133056	PI3K-C2beta	Synonym
ENSG00000133056	O00750	Uniprot ID
ENSG00000133101	ENSG00000133101	Ensembl Gene ID
ENSG00000133101	ENSP00000255465	Ensembl Protein ID
ENSG00000133101	ENSP00000400666	Ensembl Protein ID
ENSG00000133101	ENSP00000486017	Ensembl Protein ID
ENSG00000133101	ENSP00000486482	Ensembl Protein ID
ENSG00000133101	8900	Entrez Gene ID
ENSG00000133101	CCNA1	Gene Name
ENSG00000133101	NP_001104515	RefSeq Protein ID
ENSG00000133101	NP_001104516	RefSeq Protein ID
ENSG00000133101	NP_001104517	RefSeq Protein ID
ENSG00000133101	NP_003905	RefSeq Protein ID
ENSG00000133101	NM_001111045	RefSeq mRNA ID
ENSG00000133101	NM_001111046	RefSeq mRNA ID
ENSG00000133101	NM_001111047	RefSeq mRNA ID
ENSG00000133101	NM_003914	RefSeq mRNA ID
ENSG00000133101	CT146	Synonym
ENSG00000133101	P78396	Uniprot ID
ENSG00000133104	ENSG00000133104	Ensembl Gene ID
ENSG00000133104	ENSP00000347314	Ensembl Protein ID
ENSG00000133104	ENSP00000406061	Ensembl Protein ID
ENSG00000133104	ENSP00000414147	Ensembl Protein ID
ENSG00000133104	ENSP00000473599	Ensembl Protein ID
ENSG00000133104	23111	Entrez Gene ID
ENSG00000133104	SPG20	Gene Name
ENSG00000133104	NP_001135766	RefSeq Protein ID
ENSG00000133104	NP_001135767	RefSeq Protein ID
ENSG00000133104	NP_001135768	RefSeq Protein ID
ENSG00000133104	NP_055902	RefSeq Protein ID
ENSG00000133104	NM_001142294	RefSeq mRNA ID
ENSG00000133104	NM_001142295	RefSeq mRNA ID
ENSG00000133104	NM_001142296	RefSeq mRNA ID
ENSG00000133104	NM_015087	RefSeq mRNA ID
ENSG00000133104	KIAA0610	Synonym
ENSG00000133104	TAHCCP1	Synonym
ENSG00000133104	Q8N0X7	Uniprot ID
ENSG00000133574	ENSG00000133574	Ensembl Gene ID
ENSG00000133574	ENSP00000255945	Ensembl Protein ID
ENSG00000133574	ENSP00000418615	Ensembl Protein ID
ENSG00000133574	ENSP00000419545	Ensembl Protein ID
ENSG00000133574	55303	Entrez Gene ID
ENSG00000133574	GIMAP4	Gene Name
ENSG00000133574	NP_060796	RefSeq Protein ID
ENSG00000133574	NM_018326	RefSeq mRNA ID
ENSG00000133574	FLJ11110	Synonym
ENSG00000133574	HIMAP4	Synonym
ENSG00000133574	IAN1	Synonym
ENSG00000133574	IMAP4	Synonym
ENSG00000133574	Q9NUV9	Uniprot ID
ENSG00000133800	ENSG00000133800	Ensembl Gene ID
ENSG00000133800	ENSP00000256178	Ensembl Protein ID
ENSG00000133800	ENSP00000402580	Ensembl Protein ID
ENSG00000133800	ENSP00000436016	Ensembl Protein ID
ENSG00000133800	10894	Entrez Gene ID
ENSG00000133800	LYVE1	Gene Name
ENSG00000133800	NP_006682	RefSeq Protein ID
ENSG00000133800	NM_006691	RefSeq mRNA ID
ENSG00000133800	LYVE-1	Synonym
ENSG00000133800	XLKD1	Synonym
ENSG00000133800	Q9Y5Y7	Uniprot ID
ENSG00000134077	ENSG00000134077	Ensembl Gene ID
ENSG00000134077	ENSP00000339532	Ensembl Protein ID
ENSG00000134077	ENSP00000395893	Ensembl Protein ID
ENSG00000134077	ENSP00000396359	Ensembl Protein ID
ENSG00000134077	ENSP00000402968	Ensembl Protein ID
ENSG00000134077	ENSP00000411126	Ensembl Protein ID
ENSG00000134077	ENSP00000412199	Ensembl Protein ID
ENSG00000134077	ENSP00000424064	Ensembl Protein ID
ENSG00000134077	25917	Entrez Gene ID
ENSG00000134077	THUMPD3	Gene Name
ENSG00000134077	NP_001107564	RefSeq Protein ID
ENSG00000134077	NP_056268	RefSeq Protein ID
ENSG00000134077	NM_001114092	RefSeq mRNA ID
ENSG00000134077	NM_015453	RefSeq mRNA ID
ENSG00000134077	DKFZP434F091	Synonym
ENSG00000134077	Q9BV44	Uniprot ID
ENSG00000134201	ENSG00000134201	Ensembl Gene ID
ENSG00000134201	ENSP00000256593	Ensembl Protein ID
ENSG00000134201	ENSP00000358827	Ensembl Protein ID
ENSG00000134201	ENSP00000358828	Ensembl Protein ID
ENSG00000134201	2949	Entrez Gene ID
ENSG00000134201	GSTM5	Gene Name
ENSG00000134201	NP_000842	RefSeq Protein ID
ENSG00000134201	NM_000851	RefSeq mRNA ID
ENSG00000134201	P46439	Uniprot ID
ENSG00000134253	ENSG00000134253	Ensembl Gene ID
ENSG00000134253	ENSP00000256649	Ensembl Protein ID
ENSG00000134253	ENSP00000358473	Ensembl Protein ID
ENSG00000134253	ENSP00000358476	Ensembl Protein ID
ENSG00000134253	ENSP00000431261	Ensembl Protein ID
ENSG00000134253	ENSP00000474935	Ensembl Protein ID
ENSG00000134253	80263	Entrez Gene ID
ENSG00000134253	TRIM45	Gene Name
ENSG00000134253	NP_001139107	RefSeq Protein ID
ENSG00000134253	NP_079464	RefSeq Protein ID
ENSG00000134253	NM_001145635	RefSeq mRNA ID
ENSG00000134253	NM_025188	RefSeq mRNA ID
ENSG00000134253	FLJ13181	Synonym
ENSG00000134253	RNF99	Synonym
ENSG00000134253	Q9H8W5	Uniprot ID
ENSG00000134460	ENSG00000134460	Ensembl Gene ID
ENSG00000134460	ENSP00000256876	Ensembl Protein ID
ENSG00000134460	ENSP00000369287	Ensembl Protein ID
ENSG00000134460	ENSP00000369293	Ensembl Protein ID
ENSG00000134460	ENSP00000402024	Ensembl Protein ID
ENSG00000134460	3559	Entrez Gene ID
ENSG00000134460	IL2RA	Gene Name
ENSG00000134460	NP_000408	RefSeq Protein ID
ENSG00000134460	NP_001295171	RefSeq Protein ID
ENSG00000134460	NM_000417	RefSeq mRNA ID
ENSG00000134460	NM_001308242	RefSeq mRNA ID
ENSG00000134460	IDDM10	Synonym
ENSG00000134460	IL2R	Synonym
ENSG00000134460	P01589	Uniprot ID
ENSG00000135317	ENSG00000135317	Ensembl Gene ID
ENSG00000135317	ENSP00000257769	Ensembl Protein ID
ENSG00000135317	ENSP00000313121	Ensembl Protein ID
ENSG00000135317	ENSP00000358641	Ensembl Protein ID
ENSG00000135317	ENSP00000358649	Ensembl Protein ID
ENSG00000135317	ENSP00000391981	Ensembl Protein ID
ENSG00000135317	ENSP00000420938	Ensembl Protein ID
ENSG00000135317	ENSP00000422814	Ensembl Protein ID
ENSG00000135317	ENSP00000424302	Ensembl Protein ID
ENSG00000135317	ENSP00000425387	Ensembl Protein ID
ENSG00000135317	ENSP00000425630	Ensembl Protein ID
ENSG00000135317	ENSP00000426806	Ensembl Protein ID
ENSG00000135317	ENSP00000427380	Ensembl Protein ID
ENSG00000135317	57231	Entrez Gene ID
ENSG00000135317	SNX14	Gene Name
ENSG00000135317	NP_001284543	RefSeq Protein ID
ENSG00000135317	NP_001291408	RefSeq Protein ID
ENSG00000135317	NP_065201	RefSeq Protein ID
ENSG00000135317	NP_722523	RefSeq Protein ID
ENSG00000135317	NM_001297614	RefSeq mRNA ID
ENSG00000135317	NM_001304479	RefSeq mRNA ID
ENSG00000135317	NM_020468	RefSeq mRNA ID
ENSG00000135317	NM_153816	RefSeq mRNA ID
ENSG00000135317	RGS-PX2	Synonym
ENSG00000135317	Q9Y5W7	Uniprot ID
ENSG00000135374	ENSG00000135374	Ensembl Gene ID
ENSG00000135374	ENSP00000257832	Ensembl Protein ID
ENSG00000135374	ENSP00000311010	Ensembl Protein ID
ENSG00000135374	ENSP00000407589	Ensembl Protein ID
ENSG00000135374	ENSP00000436386	Ensembl Protein ID
ENSG00000135374	ENSP00000484521	Ensembl Protein ID
ENSG00000135374	2001	Entrez Gene ID
ENSG00000135374	ELF5	Gene Name
ENSG00000135374	NP_001230009	RefSeq Protein ID
ENSG00000135374	NP_001230010	RefSeq Protein ID
ENSG00000135374	NP_001413	RefSeq Protein ID
ENSG00000135374	NP_938195	RefSeq Protein ID
ENSG00000135374	NM_001243080	RefSeq mRNA ID
ENSG00000135374	NM_001243081	RefSeq mRNA ID
ENSG00000135374	NM_001422	RefSeq mRNA ID
ENSG00000135374	NM_198381	RefSeq mRNA ID
ENSG00000135374	Q9UKW6	Uniprot ID
ENSG00000135919	ENSG00000135919	Ensembl Gene ID
ENSG00000135919	ENSP00000258405	Ensembl Protein ID
ENSG00000135919	ENSP00000386412	Ensembl Protein ID
ENSG00000135919	ENSP00000386969	Ensembl Protein ID
ENSG00000135919	ENSP00000394518	Ensembl Protein ID
ENSG00000135919	ENSP00000399655	Ensembl Protein ID
ENSG00000135919	ENSP00000408452	Ensembl Protein ID
ENSG00000135919	ENSP00000415786	Ensembl Protein ID
ENSG00000135919	5270	Entrez Gene ID
ENSG00000135919	SERPINE2	Gene Name
ENSG00000135919	NP_001130000	RefSeq Protein ID
ENSG00000135919	NP_001130002	RefSeq Protein ID
ENSG00000135919	NP_006207	RefSeq Protein ID
ENSG00000135919	NM_001136528	RefSeq mRNA ID
ENSG00000135919	NM_001136530	RefSeq mRNA ID
ENSG00000135919	NM_006216	RefSeq mRNA ID
ENSG00000135919	nexin	Synonym
ENSG00000135919	PI7	Synonym
ENSG00000135919	PNI	Synonym
ENSG00000135919	P07093	Uniprot ID
ENSG00000135973	ENSG00000135973	Ensembl Gene ID
ENSG00000135973	ENSP00000258456	Ensembl Protein ID
ENSG00000135973	11250	Entrez Gene ID
ENSG00000135973	GPR45	Gene Name
ENSG00000135973	NP_009158	RefSeq Protein ID
ENSG00000135973	NM_007227	RefSeq mRNA ID
ENSG00000135973	PSP24	Synonym
ENSG00000135973	PSP24A	Synonym
ENSG00000135973	Q9Y5Y3	Uniprot ID
ENSG00000136122	ENSG00000136122	Ensembl Gene ID
ENSG00000136122	ENSP00000367045	Ensembl Protein ID
ENSG00000136122	ENSP00000367046	Ensembl Protein ID
ENSG00000136122	ENSP00000375082	Ensembl Protein ID
ENSG00000136122	ENSP00000479266	Ensembl Protein ID
ENSG00000136122	ENSP00000479349	Ensembl Protein ID
ENSG00000136122	79866	Entrez Gene ID
ENSG00000136122	BORA	Gene Name
ENSG00000136122	NP_001273675	RefSeq Protein ID
ENSG00000136122	NP_001273676	RefSeq Protein ID
ENSG00000136122	NP_079084	RefSeq Protein ID
ENSG00000136122	NM_001286746	RefSeq mRNA ID
ENSG00000136122	NM_001286747	RefSeq mRNA ID
ENSG00000136122	NM_024808	RefSeq mRNA ID
ENSG00000136122	C13orf34	Synonym
ENSG00000136122	FLJ22624	Synonym
ENSG00000136122	Q6PGQ7	Uniprot ID
ENSG00000136193	ENSG00000136193	Ensembl Gene ID
ENSG00000136193	ENSP00000242059	Ensembl Protein ID
ENSG00000136193	ENSP00000386872	Ensembl Protein ID
ENSG00000136193	ENSP00000387052	Ensembl Protein ID
ENSG00000136193	ENSP00000388942	Ensembl Protein ID
ENSG00000136193	ENSP00000406289	Ensembl Protein ID
ENSG00000136193	ENSP00000409068	Ensembl Protein ID
ENSG00000136193	ENSP00000413184	Ensembl Protein ID
ENSG00000136193	ENSP00000414245	Ensembl Protein ID
ENSG00000136193	ENSP00000486034	Ensembl Protein ID
ENSG00000136193	9805	Entrez Gene ID
ENSG00000136193	SCRN1	Gene Name
ENSG00000136193	NP_001138985	RefSeq Protein ID
ENSG00000136193	NP_001138986	RefSeq Protein ID
ENSG00000136193	NP_001138987	RefSeq Protein ID
ENSG00000136193	NP_055581	RefSeq Protein ID
ENSG00000136193	NM_001145513	RefSeq mRNA ID
ENSG00000136193	NM_001145514	RefSeq mRNA ID
ENSG00000136193	NM_001145515	RefSeq mRNA ID
ENSG00000136193	NM_014766	RefSeq mRNA ID
ENSG00000136193	KIAA0193	Synonym
ENSG00000136193	Q12765	Uniprot ID
ENSG00000136247	ENSG00000136247	Ensembl Gene ID
ENSG00000136247	ENSP00000337475	Ensembl Protein ID
ENSG00000136247	ENSP00000379934	Ensembl Protein ID
ENSG00000136247	ENSP00000379935	Ensembl Protein ID
ENSG00000136247	ENSP00000379937	Ensembl Protein ID
ENSG00000136247	ENSP00000379941	Ensembl Protein ID
ENSG00000136247	ENSP00000385027	Ensembl Protein ID
ENSG00000136247	ENSP00000418496	Ensembl Protein ID
ENSG00000136247	55146	Entrez Gene ID
ENSG00000136247	ZDHHC4	Gene Name
ENSG00000136247	NP_001127859	RefSeq Protein ID
ENSG00000136247	NP_001127860	RefSeq Protein ID
ENSG00000136247	NP_001127861	RefSeq Protein ID
ENSG00000136247	NP_060576	RefSeq Protein ID
ENSG00000136247	NM_001134387	RefSeq mRNA ID
ENSG00000136247	NM_001134388	RefSeq mRNA ID
ENSG00000136247	NM_001134389	RefSeq mRNA ID
ENSG00000136247	NM_018106	RefSeq mRNA ID
ENSG00000136247	FLJ10479	Synonym
ENSG00000136247	ZNF374	Synonym
ENSG00000136247	Q9NPG8	Uniprot ID
ENSG00000136848	ENSG00000136848	Ensembl Gene ID
ENSG00000136848	ENSP00000259371	Ensembl Protein ID
ENSG00000136848	ENSP00000310827	Ensembl Protein ID
ENSG00000136848	ENSP00000362887	Ensembl Protein ID
ENSG00000136848	ENSP00000377872	Ensembl Protein ID
ENSG00000136848	ENSP00000386183	Ensembl Protein ID
ENSG00000136848	ENSP00000409327	Ensembl Protein ID
ENSG00000136848	153090	Entrez Gene ID
ENSG00000136848	DAB2IP	Gene Name
ENSG00000136848	NP_115941	RefSeq Protein ID
ENSG00000136848	NP_619723	RefSeq Protein ID
ENSG00000136848	NM_032552	RefSeq mRNA ID
ENSG00000136848	NM_138709	RefSeq mRNA ID
ENSG00000136848	AF9Q34	Synonym
ENSG00000136848	DIP1/2	Synonym
ENSG00000136848	KIAA1743	Synonym
ENSG00000136848	Q5VWQ8	Uniprot ID
ENSG00000137075	ENSG00000137075	Ensembl Gene ID
ENSG00000137075	ENSP00000259605	Ensembl Protein ID
ENSG00000137075	ENSP00000335239	Ensembl Protein ID
ENSG00000137075	ENSP00000343947	Ensembl Protein ID
ENSG00000137075	ENSP00000349566	Ensembl Protein ID
ENSG00000137075	ENSP00000367109	Ensembl Protein ID
ENSG00000137075	ENSP00000367117	Ensembl Protein ID
ENSG00000137075	ENSP00000483536	Ensembl Protein ID
ENSG00000137075	152006	Entrez Gene ID
ENSG00000137075	RNF38	Gene Name
ENSG00000137075	NP_073618	RefSeq Protein ID
ENSG00000137075	NP_919309	RefSeq Protein ID
ENSG00000137075	NP_919310	RefSeq Protein ID
ENSG00000137075	NP_919311	RefSeq Protein ID
ENSG00000137075	NP_919313	RefSeq Protein ID
ENSG00000137075	NM_022781	RefSeq mRNA ID
ENSG00000137075	NM_194328	RefSeq mRNA ID
ENSG00000137075	NM_194329	RefSeq mRNA ID
ENSG00000137075	NM_194330	RefSeq mRNA ID
ENSG00000137075	NM_194332	RefSeq mRNA ID
ENSG00000137075	Q9H0F5	Uniprot ID
ENSG00000137161	ENSG00000137161	Ensembl Gene ID
ENSG00000137161	ENSP00000361926	Ensembl Protein ID
ENSG00000137161	ENSP00000377698	Ensembl Protein ID
ENSG00000137161	10695	Entrez Gene ID
ENSG00000137161	CNPY3	Gene Name
ENSG00000137161	NP_006577	RefSeq Protein ID
ENSG00000137161	NM_006586	RefSeq mRNA ID
ENSG00000137161	CAG4A	Synonym
ENSG00000137161	TNRC5	Synonym
ENSG00000137161	Q9BT09	Uniprot ID
ENSG00000137177	ENSG00000137177	Ensembl Gene ID
ENSG00000137177	ENSP00000259711	Ensembl Protein ID
ENSG00000137177	ENSP00000351150	Ensembl Protein ID
ENSG00000137177	ENSP00000368091	Ensembl Protein ID
ENSG00000137177	ENSP00000368103	Ensembl Protein ID
ENSG00000137177	ENSP00000368120	Ensembl Protein ID
ENSG00000137177	ENSP00000422808	Ensembl Protein ID
ENSG00000137177	ENSP00000425453	Ensembl Protein ID
ENSG00000137177	ENSP00000425616	Ensembl Protein ID
ENSG00000137177	ENSP00000490031	Ensembl Protein ID
ENSG00000137177	63971	Entrez Gene ID
ENSG00000137177	KIF13A	Gene Name
ENSG00000137177	NP_001099036	RefSeq Protein ID
ENSG00000137177	NP_001099037	RefSeq Protein ID
ENSG00000137177	NP_001099038	RefSeq Protein ID
ENSG00000137177	NP_001230352	RefSeq Protein ID
ENSG00000137177	NP_071396	RefSeq Protein ID
ENSG00000137177	NM_001105566	RefSeq mRNA ID
ENSG00000137177	NM_001105567	RefSeq mRNA ID
ENSG00000137177	NM_001105568	RefSeq mRNA ID
ENSG00000137177	NM_001243423	RefSeq mRNA ID
ENSG00000137177	NM_022113	RefSeq mRNA ID
ENSG00000137177	bA500C11.2	Synonym
ENSG00000137177	Q9H1H9	Uniprot ID
ENSG00000137409	ENSG00000137409	Ensembl Gene ID
ENSG00000137409	ENSP00000362718	Ensembl Protein ID
ENSG00000137409	ENSP00000362730	Ensembl Protein ID
ENSG00000137409	ENSP00000399187	Ensembl Protein ID
ENSG00000137409	ENSP00000419739	Ensembl Protein ID
ENSG00000137409	23787	Entrez Gene ID
ENSG00000137409	MTCH1	Gene Name
ENSG00000137409	NP_001258570	RefSeq Protein ID
ENSG00000137409	NP_055156	RefSeq Protein ID
ENSG00000137409	NM_001271641	RefSeq mRNA ID
ENSG00000137409	NM_014341	RefSeq mRNA ID
ENSG00000137409	CGI-64	Synonym
ENSG00000137409	SLC25A49	Synonym
ENSG00000137409	Q9NZJ7	Uniprot ID
ENSG00000137478	ENSG00000137478	Ensembl Gene ID
ENSG00000137478	ENSP00000308978	Ensembl Protein ID
ENSG00000137478	ENSP00000386314	Ensembl Protein ID
ENSG00000137478	ENSP00000386722	Ensembl Protein ID
ENSG00000137478	ENSP00000386903	Ensembl Protein ID
ENSG00000137478	ENSP00000386987	Ensembl Protein ID
ENSG00000137478	ENSP00000402972	Ensembl Protein ID
ENSG00000137478	ENSP00000406420	Ensembl Protein ID
ENSG00000137478	ENSP00000408706	Ensembl Protein ID
ENSG00000137478	ENSP00000441616	Ensembl Protein ID
ENSG00000137478	9873	Entrez Gene ID
ENSG00000137478	FCHSD2	Gene Name
ENSG00000137478	NP_055639	RefSeq Protein ID
ENSG00000137478	NM_014824	RefSeq mRNA ID
ENSG00000137478	KIAA0769	Synonym
ENSG00000137478	SH3MD3	Synonym
ENSG00000137478	O94868	Uniprot ID
ENSG00000137713	ENSG00000137713	Ensembl Gene ID
ENSG00000137713	ENSP00000311344	Ensembl Protein ID
ENSG00000137713	ENSP00000343317	Ensembl Protein ID
ENSG00000137713	ENSP00000376775	Ensembl Protein ID
ENSG00000137713	ENSP00000410671	Ensembl Protein ID
ENSG00000137713	ENSP00000432666	Ensembl Protein ID
ENSG00000137713	ENSP00000433598	Ensembl Protein ID
ENSG00000137713	ENSP00000434705	Ensembl Protein ID
ENSG00000137713	ENSP00000436626	Ensembl Protein ID
ENSG00000137713	ENSP00000437193	Ensembl Protein ID
ENSG00000137713	5519	Entrez Gene ID
ENSG00000137713	PPP2R1B	Gene Name
ENSG00000137713	NP_001171033	RefSeq Protein ID
ENSG00000137713	NP_001171034	RefSeq Protein ID
ENSG00000137713	NP_002707	RefSeq Protein ID
ENSG00000137713	NP_859050	RefSeq Protein ID
ENSG00000137713	NP_859051	RefSeq Protein ID
ENSG00000137713	NM_001177562	RefSeq mRNA ID
ENSG00000137713	NM_001177563	RefSeq mRNA ID
ENSG00000137713	NM_002716	RefSeq mRNA ID
ENSG00000137713	NM_181699	RefSeq mRNA ID
ENSG00000137713	NM_181700	RefSeq mRNA ID
ENSG00000137713	PP2A-Abeta	Synonym
ENSG00000137713	PR65B	Synonym
ENSG00000137713	P30154	Uniprot ID
ENSG00000137760	ENSG00000137760	Ensembl Gene ID
ENSG00000137760	ENSP00000260318	Ensembl Protein ID
ENSG00000137760	ENSP00000374219	Ensembl Protein ID
ENSG00000137760	ENSP00000376812	Ensembl Protein ID
ENSG00000137760	ENSP00000391225	Ensembl Protein ID
ENSG00000137760	ENSP00000397673	Ensembl Protein ID
ENSG00000137760	ENSP00000415885	Ensembl Protein ID
ENSG00000137760	91801	Entrez Gene ID
ENSG00000137760	ALKBH8	Gene Name
ENSG00000137760	NP_001287939	RefSeq Protein ID
ENSG00000137760	NP_620130	RefSeq Protein ID
ENSG00000137760	NM_001301010	RefSeq mRNA ID
ENSG00000137760	NM_138775	RefSeq mRNA ID
ENSG00000137760	MGC10235	Synonym
ENSG00000137760	TRM9	Synonym
ENSG00000137760	TRMT9	Synonym
ENSG00000137760	Q96BT7	Uniprot ID
ENSG00000137812	ENSG00000137812	Ensembl Gene ID
ENSG00000137812	ENSP00000335463	Ensembl Protein ID
ENSG00000137812	ENSP00000382576	Ensembl Protein ID
ENSG00000137812	ENSP00000432565	Ensembl Protein ID
ENSG00000137812	ENSP00000432654	Ensembl Protein ID
